State,County,White,Black,Hispanic,Asian,Native.American.Alaska.Native
Minnesota,Rock County,96.7,0.6,2,0.5,0.4
Indiana,Vanderburgh County,86.2,9.1,2.2,1.1,0.2
Minnesota,Wabasha County,96.9,0.4,2.7,0.4,0.2
Minnesota,Washington County,87.8,3.6,3.4,5.1,0.5
Michigan,Grand Traverse County,94.7,1.2,2.2,0.7,1.2
Missouri,Mississippi County,74.1,24,1.6,0.2,0.2
Louisiana,Iberia Parish,62.2,32,3.1,2.4,0.4
Missouri,Nodaway County,94.5,2.4,1.3,1.6,0.2
Georgia,Hancock County,24.4,74.1,1.5,0.5,0.4
Georgia,Hart County,77.4,18.7,3.1,0.9,0.1
Georgia,Irwin County,71.4,25.9,2.4,0.6,0
Georgia,Jeff Davis County,76.1,14.8,10.5,0.5,0.2
Georgia,Johnson County,63.1,35,1.9,0.2,0.2
Georgia,Lee County,76.9,18.6,2,2.2,0.3
Georgia,Liberty County,47.1,42.2,9.7,2,0.6
Georgia,Lowndes County,58.1,35.8,4.8,1.5,0.4
Minnesota,St. Louis County,93,1.4,1.2,0.9,2.2
Georgia,Montgomery County,69,26.3,5.3,0.3,0.1
Georgia,Murray County,89.1,0.6,13,0.3,0.4
Louisiana,Orleans Parish,33,60.2,5.2,2.9,0.3
Missouri,New Madrid County,81.7,15.8,1.1,0.4,0.2
Mississippi,Adams County,42.7,53.5,6.7,0.4,0.3
Mississippi,Chickasaw County,54,42.1,3.7,0.3,0.1
Mississippi,Clarke County,64.2,34.4,0.8,0.2,0.4
Mississippi,Copiah County,46.3,50.9,2.6,0.3,0.2
Mississippi,DeSoto County,72.2,21.9,5,1.3,0.3
Mississippi,Hancock County,88.4,7.1,3.3,1,0.5
Mississippi,Harrison County,69.7,22.1,5.3,2.8,0.5
Mississippi,Issaquena County,34.6,64.4,0.6,0.4,0.2
Georgia,Meriwether County,57.9,39.1,1.6,0.6,0.4
Missouri,Platte County,87.2,5.9,5,2.3,0.5
Missouri,Putnam County,98.2,0.2,0.7,0.5,0.1
Missouri,Reynolds County,96.7,0.7,1,0.2,0.6
Missouri,St. Charles County,90.7,4.1,2.8,2.2,0.2
Missouri,St. Louis County,70.3,23.3,2.5,3.5,0.2
Missouri,Shannon County,96,0.2,1.6,0.2,0.9
Missouri,Stone County,97.2,0.2,1.7,0.3,0.6
Missouri,Vernon County,96.5,0.5,1.6,0.5,0.7
Missouri,Worth County,97.7,0.6,1.1,0.3,0.2
Georgia,Pulaski County,63.9,31.8,3.9,0.9,0.3
Georgia,Rabun County,93.3,1,8,0.7,0.4
Louisiana,St. Bernard Parish,74,17.7,9.2,1.9,0.7
Georgia,Spalding County,62.7,32.8,3.8,0.9,0.3
Georgia,Sumter County,42.2,51.8,5.2,1.3,0.3
Georgia,Tattnall County,62.7,29.3,9.8,0.4,0.3
Georgia,Terrell County,36.6,61.2,1.7,0.3,0.2
Georgia,Toombs County,65.1,24.9,11.2,0.7,0.3
Georgia,Towns County,97.7,0.4,2,0.4,0.3
Georgia,Walker County,93,4.1,1.6,0.4,0.3
Missouri,Pettis County,89.7,3,7.2,0.6,0.4
Kansas,Cowley County,86.2,2.8,9.1,1.6,2
Louisiana,St. Mary Parish,59.3,32.5,5.3,1.7,1.8
Louisiana,Terrebonne Parish,70.3,18.9,4,1,5.7
Iowa,Dickinson County,98.3,0.2,1.1,0.4,0.1
Iowa,Fremont County,96.9,0.5,2.5,0.3,0.3
Iowa,Hardin County,95.8,1.2,3.7,0.5,0.2
Georgia,Rockdale County,44.8,46.4,9.5,1.8,0.3
Iowa,Van Buren County,98.3,0.2,1.2,0.5,0.1
Maine,Somerset County,97.1,0.4,0.8,0.6,0.5
Maine,York County,96.4,0.6,1.3,1.1,0.3
Georgia,Warren County,36.9,61.7,0.9,0.4,0.2
Louisiana,Winn Parish,66.8,30.7,1.6,0.3,0.7
Maine,Androscoggin County,92.8,3.6,1.5,0.7,0.4
Maine,Aroostook County,95.7,0.6,0.9,0.4,1.7
Maine,Cumberland County,92.8,2.4,1.8,2,0.3
Iowa,Harrison County,98.2,0.2,1.2,0.3,0.3
Montana,Flathead County,95.5,0.2,2.3,0.6,1.1
Montana,Glacier County,31.1,0.1,1.8,0.2,65.6
Montana,Hill County,73.9,0.3,2.3,0.4,21.7
Kansas,Dickinson County,95.1,0.8,3.9,0.3,0.5
Kansas,Doniphan County,93.1,3.1,2.1,0.2,1
Kansas,Ford County,75.3,2.1,51.2,1.4,1
Kansas,Gove County,98.2,0.3,1.6,0.4,0.1
Kansas,Greeley County,91.7,0.5,13.7,0.3,0.6
Kansas,Hodgeman County,94.3,1,6.2,0.4,0.2
Kansas,Jewell County,97.3,0.2,2,0.2,0.6
Kansas,Kiowa County,95.6,0.7,3.9,0.6,0.9
Maryland,Baltimore County,64.6,26.1,4.2,5,0.3
Montana,Meagher County,97.9,0.1,1.5,0.3,0.3
Montana,Missoula County,92.7,0.4,2.6,1.1,2.6
Montana,Petroleum County,98.8,0,1,0,0
Montana,Powder River County,95,0.1,1.4,0.2,1.5
Montana,Prairie County,96.4,0,1.4,0.5,0.2
Maine,Lincoln County,97.6,0.3,0.8,0.5,0.3
Montana,Beaverhead County,94.8,0.2,3.7,0.4,1.4
Montana,Carter County,97.8,0.1,0.7,0.1,0.9
Montana,Daniels County,95.7,0.2,1.5,0.2,2.1
Montana,Fallon County,97.4,0.1,1.2,0.6,0.4
Kansas,Leavenworth County,83.8,9.4,5.7,1.3,0.8
Kansas,Linn County,96.4,0.4,1.9,0.3,0.7
Kansas,Meade County,92.7,0.7,14.8,0.4,0.8
Iowa,Kossuth County,97.9,0.3,1.4,0.4,0.1
Iowa,Lee County,93.5,3.1,3,0.5,0.2
Iowa,Marshall County,88.7,1.7,17.3,1.3,0.5
Iowa,Monona County,97.1,0.4,1.2,0.2,1
Iowa,Muscatine County,89,1.4,15.9,0.8,0.3
Iowa,Page County,94.4,2.2,2.7,0.7,0.5
Iowa,Pottawattamie County,92.9,1.4,6.6,0.6,0.5
Iowa,Scott County,86.1,7.1,5.6,2,0.3
Iowa,Taylor County,96.1,0.2,5.8,0.3,0.1
Connecticut,Fairfield County,74.8,10.8,16.9,4.6,0.3
Florida,Pinellas County,82.1,10.3,8,3,0.3
Florida,Taylor County,75.2,20.7,3.4,0.7,0.8
Florida,Wakulla County,82,14.5,3.3,0.6,0.6
Georgia,Baldwin County,54.9,41.5,2,1.3,0.2
Illinois,Fulton County,93.4,3.4,2.4,0.3,0.4
Illinois,Grundy County,93.7,1.2,8.2,0.7,0.2
Illinois,Hancock County,98,0.3,1,0.2,0.2
Illinois,Kankakee County,77.6,15.1,9,0.9,0.3
Illinois,Lake County,75.1,7,19.9,6.3,0.5
Illinois,Macon County,79.3,16.3,1.9,1,0.2
Illinois,Madison County,88.2,7.9,2.7,0.8,0.2
Illinois,Mercer County,98.3,0.3,1.9,0.3,0.1
Illinois,Morgan County,90.9,6,2,0.5,0.2
Illinois,Peoria County,74.4,17.7,3.8,3.1,0.3
Illinois,Pike County,96.9,1.7,1,0.2,0.2
New Hampshire,Merrimack County,95.3,1,1.6,1.6,0.3
New Hampshire,Sullivan County,97,0.4,1.1,0.6,0.3
New Jersey,Bergen County,71.9,5.8,16.1,14.5,0.2
New Jersey,Burlington County,73.8,16.6,6.4,4.3,0.2
New Jersey,Cumberland County,62.7,20.2,27.1,1.2,1.1
New Jersey,Middlesex County,58.6,9.7,18.4,21.4,0.3
Ohio,Erie County,87,8.6,3.4,0.6,0.3
Ohio,Hamilton County,68.8,25.7,2.6,2,0.2
Ohio,Hocking County,97.5,0.7,0.7,0.2,0.3
Ohio,Jefferson County,91.9,5.6,1.1,0.4,0.1
Ohio,Lake County,92.5,3.2,3.4,1.1,0.1
Ohio,Lucas County,74,19,6.1,1.5,0.3
Ohio,Meigs County,97.4,0.9,0.5,0.2,0.2
Ohio,Noble County,96.1,2.5,0.4,0.1,0.3
Georgia,Bartow County,82.7,10.2,7.7,0.7,0.4
Georgia,Bibb County,43.2,52.1,2.8,1.6,0.2
Georgia,Brooks County,59.9,35.3,5.3,0.3,0.3
Georgia,Camden County,74.4,19.4,5.1,1.4,0.5
Georgia,Chatham County,52.8,40.1,5.4,2.4,0.3
Georgia,Clay County,37.6,60.4,0.8,0.3,0.3
Georgia,Cobb County,62.2,25,12.3,4.5,0.3
Georgia,Columbia County,76.5,14.9,5,3.8,0.3
Georgia,Crisp County,53.3,43,3.2,0.8,0.1
Georgia,DeKalb County,33.3,54.3,9.8,5.1,0.4
Illinois,Randolph County,87.6,9.7,2.6,0.3,0.2
Illinois,Scott County,98.6,0.2,0.8,0.2,0.2
Illinois,Shelby County,98.6,0.2,0.8,0.3,0.2
Illinois,Union County,94.8,0.9,4.8,0.3,0.5
Illinois,Wabash County,96.9,0.6,1.3,0.6,0.2
Illinois,White County,98.1,0.4,1.1,0.2,0.3
Illinois,Winnebago County,77.4,12.2,10.9,2.3,0.3
Indiana,Allen County,79.3,11.7,6.5,2.7,0.4
Indiana,Clark County,87.1,6.9,4.9,0.8,0.3
Indiana,Dearborn County,97.5,0.6,1,0.4,0.2
New Jersey,Monmouth County,82.6,7.4,9.7,5,0.2
New Jersey,Somerset County,70.1,8.9,13,14.1,0.2
New Jersey,Warren County,90.3,3.5,7,2.5,0.1
New Mexico,Chaves County,70.9,2,52,0.6,1.2
New Mexico,Curry County,69.7,6.3,39.5,1.3,1.2
Mississippi,Marshall County,50.1,46.9,3.2,0.2,0.2
Mississippi,Noxubee County,27.1,71.6,0.8,0.2,0.2
Ohio,Ottawa County,96.5,0.8,4.2,0.3,0.2
Ohio,Scioto County,94.4,2.7,1.1,0.3,0.5
Ohio,Trumbull County,89,8.3,1.3,0.5,0.2
Ohio,Warren County,90.5,3.3,2.2,3.9,0.2
Ohio,Washington County,96.5,1.1,0.7,0.6,0.2
Oklahoma,Adair County,43,0.2,5.3,0.6,43.3
Oklahoma,Choctaw County,64.9,10.9,2.8,0.3,16.5
Georgia,Douglas County,52.5,39.5,8.4,1.4,0.3
Georgia,Franklin County,87.3,8.4,3.9,0.5,0.2
Georgia,Fulton County,44.5,44.1,7.9,5.6,0.2
Alaska,Yakutat City and Borough,42.4,0.3,2.6,4.1,35.8
Arizona,Coconino County,61.7,1.2,13.5,1.4,27.3
Idaho,Idaho County,93.8,0.3,2.6,0.4,3
Idaho,Lemhi County,96.4,0.2,2.3,0.4,0.7
Idaho,Owyhee County,76,0.2,25.8,0.5,4.3
Idaho,Twin Falls County,88.9,0.4,13.7,1.2,0.8
Idaho,Washington County,86.6,0.2,16.8,0.9,1
Michigan,Berrien County,78.3,15.3,4.5,1.6,0.5
Mississippi,Tunica County,23.7,73.5,2.3,0.6,0.1
Mississippi,Warren County,50.3,47,1.8,0.8,0.3
Mississippi,Yazoo County,40,57.1,4.6,0.4,0.3
Missouri,Atchison County,98.5,0.3,1,0.2,0.2
Missouri,Boone County,82.8,9.3,3,3.8,0.4
Missouri,Caldwell County,96.5,0.4,1.5,0.2,0.4
Oklahoma,Comanche County,64.5,17.5,11.2,2.2,5.9
Oklahoma,Craig County,66.7,3,2.5,0.7,20.4
Oklahoma,Delaware County,67,0.2,3,1.3,22.4
Oklahoma,Grant County,93,0.8,3.5,0.2,1.9
New Mexico,Grant County,84.9,0.9,48.3,0.4,1.4
New Mexico,Lea County,75,4.1,51.1,0.5,1.2
New Mexico,McKinley County,15.2,0.5,13.3,0.8,75.5
Ohio,Cuyahoga County,63.6,29.7,4.8,2.6,0.2
Florida,Lee County,83,8.3,18.3,1.4,0.4
Florida,Miami-Dade County,73.8,18.9,65,1.5,0.2
Arkansas,Desha County,47.9,47.8,4.4,0.3,0.3
Arkansas,Fulton County,96.8,0.3,0.8,0.2,0.6
Kentucky,Henderson County,89.1,7.8,1.9,0.4,0.2
Kentucky,Jefferson County,72.7,20.8,4.4,2.2,0.2
Kentucky,Knox County,97.1,1.1,0.8,0.2,0.2
Kentucky,Lawrence County,98.5,0.2,0.5,0.2,0.1
Kentucky,Letcher County,98.8,0.3,0.5,0.2,0.2
Kentucky,Livingston County,97.9,0.2,1.3,0.2,0.3
Kentucky,Magoffin County,98.6,0.1,0.7,0.1,0.3
Kentucky,Martin County,92,6.9,3,0.2,0.4
Kentucky,Meade County,92.4,3.3,3,0.6,0.5
Michigan,Sanilac County,96.6,0.3,3.3,0.3,0.5
Missouri,Cape Girardeau County,88.7,7,2,1.2,0.2
Missouri,Cass County,91.7,3.5,4,0.6,0.5
Missouri,Clark County,98.2,0.3,0.6,0.3,0.1
Missouri,Cooper County,90.4,6.9,1.3,0.4,0.3
Missouri,DeKalb County,86.9,11.3,1.7,0.2,0.4
Missouri,Dunklin County,85.1,9.7,5.4,0.3,0.2
Missouri,Harrison County,97.6,0.3,1.6,0.2,0.4
Missouri,Holt County,97.7,0.2,0.8,0.3,1
North Carolina,Bertie County,35.2,62.5,1.3,0.5,0.5
North Carolina,Cabarrus County,75.4,15.3,9.4,2,0.4
North Carolina,Columbus County,61.5,30.5,4.6,0.3,3.2
New Mexico,Taos County,68.7,0.4,55.8,0.7,6.2
New Mexico,Union County,81.7,1.8,39.7,0.5,2
New York,Bronx County,27.9,36.5,53.5,3.6,1.3
New York,Chautauqua County,92.6,2.4,6.1,0.5,0.5
New York,Delaware County,95.2,1.6,3.3,0.8,0.3
New York,Jefferson County,88.7,5.1,5.3,1.3,0.5
Florida,Lake County,82,9.8,12.1,1.7,0.5
Arkansas,Independence County,91.9,2,5.8,0.8,0.5
Arkansas,Jefferson County,42,55.1,1.6,0.8,0.3
Arkansas,Lawrence County,97.3,0.8,0.9,0.1,0.4
Arkansas,Lee County,42,55.3,1.6,0.4,0.5
Arkansas,Logan County,93.2,1.3,2.3,1.6,1.1
Arkansas,Miller County,71.6,24.5,2.4,0.5,0.7
Arkansas,Mississippi County,61.6,34,3.6,0.5,0.3
Arkansas,Pulaski County,57.5,35,5.8,2,0.4
Michigan,Ontonagon County,97.3,0.1,0.9,0.2,1.1
Michigan,Schoolcraft County,87.6,0.1,0.8,0.2,8.8
Minnesota,Anoka County,87,4.4,3.6,3.9,0.7
Minnesota,Big Stone County,98.2,0.2,0.8,0.1,0.4
Minnesota,Carver County,92.8,1.2,3.9,2.7,0.2
North Carolina,Carteret County,89.3,6.1,3.4,0.9,0.5
North Carolina,Cumberland County,51.4,36.7,9.5,2.2,1.6
North Carolina,Currituck County,90.3,5.8,3,0.6,0.5
North Carolina,Graham County,90.3,0.2,2.2,0.3,6.4
North Carolina,Greene County,50.8,37.3,14.3,0.3,0.7
New York,Madison County,95,1.8,1.8,0.8,0.7
New York,New York County,57.4,15.6,25.4,11.3,0.5
New York,Onondaga County,81.1,11,4,3.1,0.8
Oklahoma,Beaver County,82.8,0.8,20.1,0.1,1.1
Arkansas,Randolph County,96.5,0.7,1.6,0.2,0.5
Arkansas,Sebastian County,76.6,6.4,12.3,4.1,1.9
Arkansas,Union County,63.1,33,3.5,0.5,0.3
Georgia,Worth County,70.3,27.6,1.5,0.3,0.3
Hawaii,Honolulu County,20.8,2,8.1,43.9,0.3
Michigan,Alcona County,97.9,0.1,1.1,0.2,0.6
Michigan,Alpena County,97.5,0.3,1,0.5,0.5
Michigan,Arenac County,96.8,0.2,1.4,0.2,1.2
North Carolina,Henderson County,88.9,3,9.8,1,0.4
North Carolina,Hyde County,64,31.6,7.1,0.3,0.5
North Carolina,Macon County,93.8,1.3,6.6,0.6,0.5
North Carolina,Madison County,96.5,1.2,2,0.3,0.2
North Carolina,Mitchell County,95.3,0.4,4.1,0.3,0.4
North Carolina,Pamlico County,76.3,20,3.1,0.4,0.6
North Carolina,Polk County,90.8,4.5,5.5,0.3,0.4
North Carolina,Robeson County,29,24.3,8.1,0.7,38.4
North Carolina,Rutherford County,85.9,10.1,3.5,0.4,0.3
New York,Richmond County,72.9,10.6,17.3,7.5,0.4
New York,Schenectady County,79.6,9.5,5.7,3.2,0.4
New York,Seneca County,92.5,4.6,2.7,0.7,0.3
New York,Sullivan County,82,9.1,13.6,1.4,0.5
New York,Washington County,94.6,3,2.3,0.4,0.2
New York,Erie County,80,13.5,4.5,2.6,0.6
Pennsylvania,Centre County,89.4,3,2.4,5.2,0.1
Pennsylvania,Clearfield County,95.4,2.3,2.3,0.5,0.1
Pennsylvania,Crawford County,96.3,1.7,0.9,0.5,0.2
Hawaii,Kauai County,33,0.4,9.4,31.3,0.4
Idaho,Bonner County,96,0.1,2.2,0.5,0.8
Idaho,Camas County,94.1,0.3,6.7,0.1,0.5
Idaho,Caribou County,95.3,0.1,4.8,0.2,0.3
Idaho,Clark County,72.4,0.7,40.5,0.5,1
Idaho,Custer County,96.4,0.2,4,0.2,0.6
Michigan,Baraga County,75,7.2,1,0.1,13.1
Nebraska,Sioux County,96.1,0.1,4,0.1,0.2
Nebraska,Washington County,97.2,0.6,2.1,0.3,0.2
Nevada,Churchill County,82,1.6,12.1,2.7,4.5
North Carolina,Sampson County,56.7,27,16.5,0.4,2
North Carolina,Transylvania County,92.4,3.9,2.9,0.4,0.3
North Carolina,Washington County,46,49.8,3.5,0.3,0.2
North Carolina,Yadkin County,88.5,3.1,9.8,0.2,0.2
North Dakota,Adams County,97.3,0.3,0.9,0.4,0.7
North Dakota,Cass County,91.7,2.3,2,2.4,1.2
North Dakota,Divide County,98,0.2,1.4,0.3,0.5
North Dakota,Golden Valley County,97.4,0.6,2.1,0.1,0.6
North Dakota,Kidder County,96.3,0.2,2.9,0.9,0.2
North Dakota,McHenry County,97.8,0.1,1.5,0.3,0.6
Pennsylvania,Dauphin County,72.7,18,7,3.2,0.2
Pennsylvania,Franklin County,92,3.1,4.3,0.9,0.2
Pennsylvania,Jefferson County,98.3,0.3,0.6,0.2,0.2
Pennsylvania,Lehigh County,79.1,6.1,18.8,2.9,0.4
Pennsylvania,McKean County,95.9,2.4,1.7,0.4,0.2
Pennsylvania,Mercer County,91.6,5.8,1.1,0.6,0.1
Pennsylvania,Northampton County,86.3,5,10.5,2.4,0.2
Nebraska,Nuckolls County,97.4,0.1,2.2,0.2,0.2
Nebraska,Red Willow County,96,0.7,4.2,0.3,0.5
West Virginia,Cabell County,91.6,5,1.1,1,0.2
West Virginia,Fayette County,93.5,4.6,0.9,0.2,0.2
West Virginia,Greenbrier County,94.6,2.8,1.2,0.4,0.3
West Virginia,Hardy County,93.8,2.5,3.4,1,0.2
West Virginia,Jefferson County,87.6,6.6,4.7,1.2,0.2
West Virginia,Logan County,96.5,2.1,0.7,0.3,0.1
West Virginia,McDowell County,89.1,9.5,0.4,0.1,0.2
Virginia,Spotsylvania County,75.5,15.3,7.6,2.3,0.3
Virginia,Tazewell County,95.1,3,0.7,0.6,0.1
Virginia,Wise County,93,5.2,1.1,0.3,0.1
Virginia,Bristol city,90.9,5.7,1.2,0.7,0.3
Virginia,Colonial Heights city,82.3,10.2,3.9,3.3,0.4
Virginia,Fredericksburg city,64.2,22.6,10.7,2.8,0.4
Wisconsin,Vernon County,97.7,0.4,1.3,0.3,0.2
Wisconsin,Vilas County,87.1,0.2,1.3,0.3,11.1
Wisconsin,Winnebago County,92.5,1.8,3.5,2.3,0.6
Wyoming,Big Horn County,94.4,0.2,8.4,0.3,0.9
Missouri,Greene County,91.2,2.9,3,1.6,0.7
Ohio,Henry County,95.2,0.4,6.6,0.4,0.3
Texas,Haskell County,82.7,3.7,24,0.5,0.7
Wisconsin,St. Croix County,95.9,0.7,2,1.1,0.4
Virginia,Henrico County,59.2,29.5,4.9,6.5,0.3
Alabama,Cullman County,94.7,1.1,4.3,0.4,0.5
Connecticut,Hartford County,72.4,13.3,15.3,4.2,0.3
Georgia,Chattahoochee County,68.8,18.8,12.4,2.2,0.7
Arkansas,Columbia County,59.9,36.9,2.2,0.7,0.3
Illinois,Carroll County,96.9,0.8,2.8,0.3,0.3
North Carolina,Moore County,80.4,13.4,6,0.9,0.8
North Dakota,Pembina County,95.5,0.3,2.6,0.1,1.9
Ohio,Auglaize County,97.8,0.3,1.2,0.4,0.2
Nebraska,Lincoln County,94.3,0.7,7.2,0.5,0.6
West Virginia,Mingo County,97.1,1.8,0.4,0.2,0.1
Wyoming,Converse County,95.1,0.3,6.3,0.3,0.8
Oklahoma,Ellis County,94.4,0.3,6,0.2,1.6
Kansas,Phillips County,97,0.4,2.1,0.7,0.4
Kansas,Republic County,98,0.5,1.1,0.3,0.2
Kansas,Russell County,96.3,0.8,1.6,0.5,0.6
Kansas,Seward County,70.5,3.4,56.6,2.7,0.8
Kansas,Smith County,96.9,0.3,1.5,0.2,0.3
Kansas,Stevens County,87.1,0.3,32.6,0.3,0.9
Kansas,Wallace County,93.9,0.1,7.3,0.1,0.5
Kansas,Washington County,97.1,0.4,2.5,0.3,0.2
Iowa,Woodbury County,83.6,2.4,13.7,2.4,2.2
Kansas,Bourbon County,93,2.8,2,0.5,0.8
Virginia,Lee County,94.2,3.7,1.6,0.2,0.4
Virginia,Loudoun County,68.7,7.3,12.4,14.7,0.3
Virginia,Middlesex County,79.2,18,1.5,0.3,0.3
Puerto Rico,Cabo Rojo Municipio,84.1,5.4,98.9,0.1,0.3
Puerto Rico,Ceiba Municipio,70.6,16.5,98.8,0.1,0.7
Puerto Rico,Corozal Municipio,85.4,5.3,99.4,0.1,0.2
Puerto Rico,Culebra Municipio,56.9,26.6,91.7,0.2,0.9
Puerto Rico,Guíçnica Municipi,79.9,7.7,99.4,0,0.5
Wyoming,Crook County,97.2,0.2,2,0.2,0.7
Wyoming,Hot Springs County,95.8,0.2,2.2,0.4,1.5
Wyoming,Laramie County,88.5,2.5,13.1,1.1,1
Wyoming,Niobrara County,96.5,0.2,2.1,0.4,0.8
Wyoming,Park County,95.6,0.2,4.8,0.6,0.6
Virginia,Hampton city,42.7,49.6,4.5,2.2,0.4
Virginia,Newport News city,49,40.7,7.5,2.7,0.5
Virginia,Poquoson city,95.1,0.6,1.8,2.1,0.3
Virginia,Roanoke city,64.2,28.5,5.5,1.8,0.3
New York,Queens County,39.7,19.1,27.5,22.9,0.7
Pennsylvania,Chester County,85.5,6.1,6.5,3.9,0.2
Indiana,Jackson County,94.5,0.7,5.7,0.8,0.2
Montana,Mineral County,94.9,0.3,1.9,0.7,1.5
Nebraska,Gosper County,97.1,0.4,2.4,0.2,0.1
Texas,Cottle County,80.5,8.8,21,0,0.3
Texas,Fannin County,86,6.8,9.5,0.4,1.1
Virginia,Caroline County,65.3,29.3,3.4,0.6,0.7
California,Santa Clara County,47,2.6,26.9,32,0.7
Kentucky,Spencer County,96.2,1.5,1.4,0.4,0.2
Nebraska,Morrill County,91.2,0.2,13.6,0.4,1.1
North Carolina,Watauga County,94.5,1.7,3.4,0.9,0.3
Kansas,Cherokee County,90.3,0.5,2,0.3,4.1
Michigan,Huron County,97.5,0.4,2,0.4,0.3
Michigan,Leelanau County,93.1,0.3,3.7,0.4,3.5
Maryland,Montgomery County,57.5,17.2,17,13.9,0.4
Washington,Whatcom County,85.4,1,7.8,3.5,2.8
Texas,Bee County,78.8,8.1,56.2,0.6,0.5
Texas,Borden County,93.6,0,14.8,0.2,0.3
Texas,Bowie County,68.8,24.2,6.5,0.8,0.7
Texas,Brazoria County,70.1,12.1,27.7,5.5,0.6
Texas,Brown County,86.5,3.6,19.6,0.4,0.6
Texas,Burleson County,77.9,12.2,18.4,0.2,0.6
West Virginia,Putnam County,96.8,0.9,0.9,0.7,0.2
West Virginia,Raleigh County,88.5,8.2,1.3,0.9,0.2
Virginia,Suffolk city,52.3,42.7,2.9,1.6,0.3
Washington,Adams County,62.5,0.6,59.3,0.7,1.9
Washington,Asotin County,94.3,0.4,3,0.5,1.4
Washington,Clallam County,87,0.8,5.1,1.4,5.1
Wyoming,Washakie County,91.4,0.3,13.6,0.6,1.1
Puerto Rico,Aguada Municipio,86.6,5.3,99.4,0.1,0.3
Puerto Rico,Aibonito Municipio,83.5,7.3,99.3,0,0.2
New Mexico,Sandoval County,68,2.1,35.1,1.5,12.9
South Carolina,Berkeley County,66.5,25,6,2.3,0.6
Virginia,Emporia city,32.7,62.5,4.4,0.7,0.3
Missouri,Howell County,96.3,0.4,1.7,0.5,0.7
Minnesota,Mower County,90.6,2.1,10.6,1.7,0.2
Kansas,Miami County,95.2,1.3,2.5,0.4,0.6
Nebraska,Custer County,97.5,0.3,2,0.1,0.3
West Virginia,Doddridge County,97,1.4,0.5,0.2,0.3
Maryland,Prince George's County,19.2,64.5,14.9,4.1,0.5
Maryland,Wicomico County,68.7,24.2,4.5,2.5,0.2
Montana,Valley County,87,0.2,1.2,0.5,9.8
Montana,Yellowstone County,90.7,0.6,4.7,0.6,4
Nebraska,Banner County,95.7,0,3.8,0,0.4
Nebraska,Boyd County,97,0,1.6,0.8,0.6
West Virginia,Taylor County,97.5,0.7,0.8,0.4,0.2
West Virginia,Upshur County,97.6,0.7,1,0.4,0.2
West Virginia,Wayne County,98.6,0.2,0.5,0.2,0.3
West Virginia,Wyoming County,98.2,0.5,0.4,0.1,0.1
Wisconsin,Brown County,86.5,2.2,7.3,2.7,2.7
Puerto Rico,Juana Dí_az Municipi,75.3,14.3,99.4,0.1,0.5
Puerto Rico,Lares Municipio,91.1,3,99.3,0.1,0.2
Puerto Rico,Manatí_ Municipi,81.8,8.7,99.2,0.1,0.5
Utah,San Juan County,45.8,0.2,4.4,0.3,50.4
Utah,Tooele County,90.7,0.7,11.4,0.6,1
Utah,Utah County,89.4,0.5,10.8,1.4,0.6
Utah,Weber County,85.2,1.4,16.7,1.3,0.8
Vermont,Addison County,95.3,0.8,1.9,1.4,0.2
Vermont,Essex County,97.3,0.3,0.9,0.3,0.6
Washington,Ferry County,76.3,0.3,3.4,0.7,16.7
Washington,Grant County,72.8,1.1,38.3,0.9,1.2
Nebraska,Cherry County,90.7,0.2,1.7,0.4,5.9
Nebraska,Cuming County,93.2,0.1,8.3,0.2,0.3
Nebraska,Dakota County,70.5,3.1,35.3,3,2.7
Nebraska,Deuel County,97,0.1,3.9,0.3,0.5
Kentucky,Bracken County,97.8,0.3,1.1,0.1,0.2
Kentucky,Bullitt County,96.8,0.7,1.4,0.5,0.3
Kentucky,Calloway County,92,3.7,2.4,1.8,0.2
Kentucky,Carroll County,92.1,1.5,7.3,0.6,0.3
Kentucky,Clay County,94.2,4.2,1.8,0.1,0.2
Kentucky,Cumberland County,95.4,2.6,0.9,0.1,0.1
Kentucky,Daviess County,91.2,4.8,2.6,0.7,0.1
Kentucky,Franklin County,84.4,10.4,2.8,1.4,0.2
Puerto Rico,Mayagí_ez Municipi,78.7,8.2,98.9,0.2,0.8
Puerto Rico,Patillas Municipio,61.7,19.9,99.3,0.1,0.6
Puerto Rico,Ponce Municipio,82,9,99.2,0.2,0.5
Puerto Rico,Sabana Grande Municipio,85.3,5.5,99.5,0,0.4
Puerto Rico,San Juan Municipio,68,18.6,98.2,0.4,0.8
Puerto Rico,Santa Isabel Municipio,73,15.6,99.6,0.1,0.5
Texas,Calhoun County,81.5,2.6,46.4,4.4,0.5
Washington,Grays Harbor County,84.9,1.1,8.6,1.4,4.6
Washington,King County,68.7,6.2,8.9,14.6,0.8
Washington,Lincoln County,95,0.3,2.3,0.4,1.6
Washington,Okanogan County,73.9,0.4,17.6,0.6,11.4
Vermont,Rutland County,97.1,0.5,1.1,0.6,0.2
Vermont,Windsor County,96.3,0.6,1.2,0.9,0.3
Nebraska,Cass County,96.9,0.3,2.4,0.3,0.3
Kentucky,Fulton County,73.4,23.6,0.8,0.7,0.3
Kentucky,Greenup County,97.3,0.7,0.8,0.5,0.3
Michigan,Menominee County,95.3,0.3,1.2,0.3,2.7
Michigan,Muskegon County,80,14.5,4.8,0.5,0.8
Texas,Cherokee County,71.7,14.7,20.6,0.5,0.7
